Id,SalePrice
2658,131099.48530584772
2718,193977.57024597682
2414,201780.04679259978
1989,125090.29587838873
625,178821.5513060755
333,92876.84654064594
1327,103465.82183993972
858,146791.64976886095
95,195287.68115359367
1568,156494.00639088976
2482,173792.33101436988
1364,121355.15533322487
2584,153763.46543032926
818,244955.60651792656
2673,167925.73993595518
2089,119969.17084206252
1297,158629.33545985492
790,108431.83734995061
2616,181833.7490956429
720,197963.90025760327
222,142912.87643564126
557,122603.9607403435
1148,200292.02580736968
2766,154055.21788781005
534,192640.70687924972
1452,111311.47451826856
630,149355.8502527959
2648,144061.29424735947
125,151688.41666297737
1904,44685.67362000907
1670,109242.35278284553
756,103894.21872124086
717,240183.7703934285
1032,156627.85543379854
852,222629.4719547487
1731,177997.3268331171
2639,118047.72384233998
2071,71313.24437873079
1267,137145.58438746954
1851,199422.1572031492
567,171921.3214946777
2439,222824.3627622719
1898,160857.5116210916
647,157544.82941949117
2256,234945.0530655705
979,107171.40581059654
1444,220133.72635599683
2485,110785.55873403081
157,116175.75864218298
88,118561.49488872057
2003,103051.02785011934
186,202696.769497704
1425,254025.11138110392
2695,128794.1270633957
738,126678.7474022461
395,149247.66820890992
1353,159518.6353947214
1878,147874.76834777065
390,161332.5737519937
1456,230363.7209146026
1103,316565.3591980806
1387,123265.53745962706
2070,149759.72632053628
1199,172046.38307574193
2479,182214.64677402296
501,325942.59694878047
2362,85779.83938316208
1718,246819.13301977902
2188,78460.83605137788
1483,168600.6108413016
2557,92829.10299907615
437,333231.1717870147
2224,205348.57828817418
1628,197168.93554419445
397,132540.52380816493
587,200553.3144907543
2182,437328.0236925356
971,152989.19616241072
2611,142975.1445603572
1887,84811.0431740049
2399,354974.73852404574
2148,219169.53838916234
304,123574.51328014667
1997,138238.14072056516
2817,122791.10425746863
1431,195398.7904959602
427,368511.2716257285
263,117530.85045416083
598,180739.5693116257
2895,251573.5361016805
687,154202.95547604287
1822,130953.96384268772
2191,101165.02621756162
179,117598.32936854902
1009,274747.5590869574
2010,119749.85397612784
1991,149174.55268477352
1411,149971.06106583506
1721,278660.7974437335
1144,191588.61680935134
593,209601.04585751204
575,290871.33278516796
1249,191291.34668639
1604,115338.70686040401
1064,396197.59466982115
1923,148569.08120117921
1988,96051.13962815434
2325,177548.00967581203
114,192118.54874917597
2700,184482.12776099128
217,128129.65245673346
343,184797.71204045427
386,233908.38912726621
2005,105970.33137160414
2908,127404.68903647969
1814,204678.35902246187
2446,417985.32846866554
208,166560.30195803224
1679,111880.17085110812
822,305565.52529906674
6,183554.70082994338
1781,342693.200957322
2397,323881.8531110099
2340,329984.3082702233
1618,155580.93653783127
2843,160623.56900748506
1061,355146.0146796671
2786,110607.23445870195
1935,130726.51795442085
1341,131138.3428862309
521,263477.54472110246
2136,139152.28827813128
996,177156.59229667624
227,142644.09391489203
135,164498.6006334051
1167,163548.10943665495
294,239088.1561253756
1776,200854.27234338093
540,185842.51315319928
1717,246819.13301977902
2303,117166.35298687225
116,181658.58602383835
127,129865.82481174511
1371,127827.04588018011
1014,167659.48961934898
1507,81827.67116011413
702,154979.75969309316
750,149506.30488727466
261,148303.03674887505
1559,57868.83032341118
577,233163.29338975583
2812,205632.57847880328
2080,145007.2979804709
1368,114588.51128452018
2376,115868.76960330372
659,118308.52353045893
1235,121686.67962036167
332,80078.29737093086
1917,135535.87375073906
2094,240272.0441703942
1460,266538.0674538914
1471,201922.4249864222
1509,110573.2285123546
1922,122749.52272576682
433,401814.7020559256
460,321154.403471534
1116,242803.9543691864
1137,164112.99082296385
53,189463.6510013114
2354,242423.84210369104
1475,202737.8798973888
1761,424980.57603178883
842,133879.54947183438
2739,154750.93735076857
2509,175890.77184208605
1007,214920.4369492892
2610,181981.65716348664
1952,94716.50491599069
2719,188136.27422745453
2921,94946.89440846193
1966,128905.19493816688
292,130013.91064352499
1204,202235.20407595034
1829,251511.83789489578
2419,196116.53602664045
391,174078.62759486528
798,114541.86114251934
481,206566.6341926306
193,206328.72970880638
555,116902.81655155649
899,52224.285437367536
2357,184499.04169620742
328,115765.14321875252
1356,109578.09820319005
1154,112790.62591644395
1730,196714.14171216357
2249,148091.88347554783
1119,258506.15877128678
2856,132097.22356865762
1394,135688.59248424496
2587,137977.42283705767
61,324976.82395997713
2661,177402.4539142349
2711,119112.21053198571
1147,190159.44526765306
757,141022.86922566383
2623,81184.51441446198
2378,152595.75610691248
1413,143050.67352314165
1722,267154.0483379952
1112,227895.60229239895
1623,178903.54257046542
1201,205925.6922548919
1513,116705.76471067953
957,232433.9701258029
1171,251754.1543313759
1145,198920.26786810954
2726,220196.73989039153
703,143972.0380379568
760,90910.47842662057
1964,135196.04287768132
2512,194593.58209908765
159,127936.15206234413
1281,180963.1555153106
468,192033.8964290641
290,126703.15535511948
665,113385.15783388173
1463,258580.78923611087
1792,217326.56374125753
923,147418.424609543
500,316334.36396072176
1408,122236.6966386789
331,70458.47788764435
170,154062.47027105666
2192,87864.82171406473
2571,272770.0044493517
2314,163478.0042549144
2647,89488.6136178537
422,390477.2298247007
2457,305396.68861124915
1838,214603.06044836505
2805,243517.40886974472
1645,154691.8159066287
1711,326090.4583378081
2825,244133.33143002912
322,326780.0184944658
2103,260024.9354177994
342,116804.81264935588
600,105322.32192034776
488,183344.24681929933
1725,339049.0324688369
2246,266805.17951115745
2847,158283.27154713034
806,231030.1137166554
530,234466.3905822426
963,201346.8619856077
2678,102120.0757110606
171,87908.80273258523
2401,395237.77643032465
805,216053.0239620086
2259,263292.01139896316
1748,200789.87674594086
1361,129668.9125330873
1677,115560.55987726022
1406,143953.859446043
2322,231980.3957419022
688,171708.7183783996
143,128132.54614869753
804,208565.7505465195
1214,159168.65199955576
2828,145217.80460066898
1999,186121.86110942013
2467,199924.47934622708
2665,161030.6834118489
1538,330250.1384558744
398,109281.0762424041
2822,123077.27968826238
2157,161965.56461580461
1856,190189.2636079155
1269,98841.9041050563
2570,116184.32177245489
2320,242287.50171590922
1517,126183.1982343464
2304,114225.83823938265
1312,99485.357695412
2012,143039.01030932378
506,259640.08178079184
2865,212295.6841170353
2367,104005.20437483156
554,102658.64694219746
238,122947.50931824028
1954,107415.07495306646
2488,147285.9065743406
2291,96189.04810572267
1969,93673.79718977583
2725,157300.05597868032
1482,168600.6108413016
2763,214728.98594160436
503,279192.6655588444
1584,251110.58664677833
1531,181890.58198039792
2210,202092.33350582063
459,341171.16109593376
556,129593.72033319811
1347,144096.08602514176
1290,74805.76081380298
1388,100061.8151539042
1571,190009.99164035515
2754,214101.17425446952
765,122626.17184309216
2494,115276.8306878504
2870,219463.10693885398
7,277262.23767385003
1114,239185.66719065708
2418,264512.79016571183
291,124651.02128294995
18,369067.68608060107
39,352539.500818487
1001,305552.3229265072
2442,238556.7439329977
616,140446.12199976767
2680,51794.94543931265
1414,116368.53532169887
289,154165.50964888476
40,283531.1991472334
860,126283.02842159473
409,128677.9060290042
673,146783.71516057267
2427,189364.37280770091
2036,187179.30597925725
2564,147693.21195443108
642,186249.88375431768
1008,181699.15295650723
1908,168077.86094760665
2519,183491.70819083502
1369,98232.11856507667
2855,182642.8966875971
712,93742.9878320545
1943,108051.93638402113
1958,139400.30028866132
107,170706.56225709256
2295,187452.88978431473
704,90853.93994743534
676,143110.5433362774
259,182550.83357784932
93,297772.20641853707
106,230168.67276584858
2315,177428.388937823
1050,110978.6683211984
1095,206323.01964995437
2709,145689.94976490192
758,151739.5143108032
1496,146706.7591617363
2370,115242.7090427255
2458,258926.66246784705
2733,131336.6338122177
161,283275.8062285696
726,158829.96117544256
845,209297.1501821498
947,243501.90508680043
2232,104200.09124112765
2563,130650.11847425616
2299,145799.0189673616
211,107996.78626072707
605,182612.15433534404
1478,212923.66687146254
2247,268492.08353120583
2274,197260.20679893676
2869,225661.42715406872
967,234925.54851831624
2656,97070.62035681665
667,227992.13597507085
1042,107184.72551901628
2023,169251.32508078363
2447,373208.00549026
2055,119879.21208886566
2275,276783.0173701889
2204,203535.10259914282
1563,265115.8144573057
483,259533.04835162061
796,146607.15009075208
1526,174394.28117045038
2042,152697.43105218702
442,347181.61047844053
1693,335459.8733705666
1468,217374.2398451009
1430,192815.69396001357
2605,183628.00221294136
1529,206340.73607636336
335,132565.67770827637
1287,123477.86302422057
31,104180.50824397213
1785,281229.8934932018
82,167232.35082797083
2620,137425.41222141671
252,192370.6201664202
721,77866.40483540532
2165,199901.11720854626
2316,171249.62069640527
775,127829.5009596785
1558,104548.893542725
17,205355.86269542755
1022,230968.22353100943
925,149064.72882105596
438,309846.99501952186
1270,142935.65560908732
1272,116972.95516943865
215,148637.67428866395
266,226348.16577770317
2402,305022.5585384291
1250,125830.08483712903
1984,127181.29146741016
1279,139204.82652874888
377,242736.2963326717
1252,140164.39149775
2156,253696.61756608
499,332203.7590052057
1374,129971.44757275806
2898,233140.81230055023
401,107004.00275837799
2721,179476.79420420798
2078,254355.28313152678
2589,119862.29420839046
1946,233502.3905669798
1334,126421.05925214408
2781,233396.7488162184
431,374458.00413012033
576,194090.84242779305
1474,212404.61083293663
2254,134920.11458729603
2155,259874.16097405704
885,103723.80056250385
643,128966.21876917337
1944,132100.99800240187
480,209265.47191067348
2845,112942.42607136234
2387,324944.8523913019
2407,254460.73997634303
2527,174815.29375669415
2514,171777.9041706499
629,162739.15307994935
80,200694.3500743389
1876,137486.1922756318
1546,110056.96097995748
2518,193127.42128025347
2347,161938.40765866285
783,194521.6403661081
1322,53511.44777312965
194,93337.32240106651
1770,312870.95830045524
2143,148751.3021892518
1229,203540.42413371635
511,260584.45683313362
46,256105.66940239698
1348,164587.80433385668
2465,198881.4281813811
387,231407.9140436169
873,216957.73278810538
1918,105836.87096421025
2764,226320.37186739006
2184,98221.5730125216
934,147288.79837497938
1920,124219.69768444823
2631,150994.06900838937
1768,471268.90818115
2040,112126.23440269254
1749,222243.45230185747
834,228361.15971480883
1457,242687.4522290412
79,115555.53277361397
2302,110016.84910261999
1817,135570.3480294345
2755,234811.70582533124
359,177368.6507678561
2059,112323.87030031116
2092,241798.0214557877
2516,230005.48749305535
150,100545.11839541906
1656,150127.77500330133
83,109650.05423248529
2411,196731.9515664359
795,63010.103256796545
2312,231506.2381393072
2917,101537.65451796308
1624,189263.26376438906
2215,276820.1914505106
1211,145821.2257688858
1485,176018.1404914302
1024,185288.44867739934
570,207950.00217617705
2874,130749.21609757822
700,164563.87331719595
2756,210214.1339751691
2022,164332.23204574344
583,203631.13566739982
2392,356066.43739309086
2424,208722.11271240117
212,101563.06378791756
736,126626.26760285365
1610,170492.0415597261
890,118761.16756130476
467,195571.3250872118
578,246411.95619668515
1747,183357.82596935594
1149,174935.163549054
2758,226734.94356145995
857,132561.46776650302
2219,278731.4013686271
733,110729.23652732918
2909,127587.56169349069
1798,257867.79646808573
235,121232.11125489243
2366,132862.41775103012
1027,130709.67005801164
1195,138361.14111122908
1303,38604.01707421409
148,179719.18433255533
608,153806.36608093328
2515,201390.95184400765
821,277684.2246944972
2500,297804.7338809838
745,114731.57142213745
741,136299.49898116098
1611,128892.72085933598
2532,121667.78272220714
1081,223428.86783164076
1692,385782.58398356556
2520,185030.88001647612
276,103741.3256131482
1992,127408.72227265261
663,28721.820580439933
418,120514.28168861079
1733,194411.78458842455
2359,144461.64692651376
253,200838.24446792764
1518,177650.7111385601
2035,151873.70971400884
2919,80078.29737093086
1540,232350.09668235056
2120,146807.56834798693
1674,195695.81710130363
256,152724.55317368827
2361,98032.42414097415
978,82428.92459251893
2280,150931.684851628
2095,229892.34774591302
1709,331623.68119424593
2801,219583.95839332702
1246,112651.05674004693
2373,104387.88426957924
1055,295227.6961237332
2017,131929.81866659175
1099,323239.7571788053
1344,82658.8021406631
835,180460.01723506176
1117,223885.2682092638
2043,87356.05458928269
2085,127265.027171737
410,156069.23500282803
2650,109190.66531041102
2867,187192.0803052619
1668,112116.87986299199
1161,187449.8767744609
2122,181417.85513566164
2539,136365.0817813414
1047,131572.81140948785
1445,121081.0986352036
541,130875.7054019499
569,230910.08647256036
1276,130909.99539208831
918,166459.11968077015
326,176511.043911366
1936,124533.24628646152
895,89321.99193365926
257,133455.9608310279
1241,169201.6902977224
1545,111110.39347311239
1189,178676.26201335958
270,160668.28144426655
2066,223853.63949763376
693,108674.96756151135
1259,175028.1801803748
2916,158209.97314473748
2321,267283.38194436376
1977,88127.058068805
1895,160200.68583077673
1240,152665.11962587494
85,148864.6582219174
1823,108540.99422610587
825,263716.7939055615
110,220593.4340416491
697,129193.05636620919
2297,101646.2183293273
1231,132497.66696981335
1355,133795.49798139083
968,329769.3405516348
584,211824.47452185326
1315,126154.13672513346
1606,133509.35370131198
206,100679.34424231916
1685,345811.19886839273
2016,139221.8119273149
869,209774.5280819523
2135,123615.24090506003
2346,172469.7788236821
2430,225921.40258086665
2198,117569.37104249229
2652,110901.23660967179
27,108851.02248258698
241,162247.99588935872
906,131643.5172248222
1506,112636.99795687728
2098,310635.0183479125
1435,201827.430378909
2213,141767.44811051758
1274,136598.2870519642
743,33480.37159676946
1737,196566.04307575405
2797,256312.54213588705
2185,58141.521818658526
58,174158.02704941502
830,201317.8105707209
808,124065.39758570094
680,146768.6094911918
1153,109654.25737572122
1291,152499.22405262187
1818,173820.17714876923
2161,196673.2918589493
1883,126840.62042597691
350,353923.27188098716
2473,141890.45087618174
295,207442.46718021412
293,209888.62193268826
859,116528.99394392577
288,70718.24631512289
1578,172039.32273950515
102,208857.9609890686
2831,182461.86347445255
1030,168492.7276049537
2551,128851.43842350141
1286,154330.41011904116
958,296959.0776545187
776,117234.65088504275
72,215858.76352738446
2263,260815.00268359628
1866,144141.0627863176
2876,60827.16784422264
2146,253864.02111522717
103,186578.5263426343
1500,143540.48586737635
492,178258.0771393716
167,132397.73155590807
2597,110106.87678064255
2685,121735.46313665676
1035,142672.30450661108
1220,52166.92058415849
2602,146340.4900468637
2159,222105.8517587528
695,154137.99142902117
1109,277068.2910096835
640,183982.54736133548
1652,162051.7643576071
2090,176686.89417411765
1188,184714.2711066416
2345,222184.146069812
1059,367201.66508405365
2751,229400.640952633
128,212979.0840587698
1523,175828.26476088705
2925,155007.66256346996
2145,267371.1112700456
1121,214348.36486260692
566,272776.08081981534
565,260328.02829773416
1331,144634.9219917237
2928,116309.96882418037
156,135737.86147505863
797,150152.99191857438
327,97044.57374025934
2859,168416.24197128363
1453,104913.44546651143
1762,335453.3309619217
1868,200141.72022770823
1760,176027.54907418136
1113,247996.62913837068
1812,191395.97955626866
117,153364.02334716293
1142,204494.5651272033
2342,378289.60047690244
927,155376.10857513818
2478,177134.45096617437
655,73151.58682855798
2064,123799.37004712457
369,292776.5831964965
2239,125941.24246530516
2732,209841.1445342795
1653,169067.4072352154
959,215160.54035540955
2395,337228.1261011992
1412,92391.78305230719
271,243645.65864003677
1484,173054.86587294826
1497,136637.5407982608
552,151861.2908528129
2,122798.12017186676
1855,288083.35258365865
4,246916.97301632367
2292,156975.4927740296
134,147039.56253468638
646,113747.17664281504
42,334998.3548509471
532,212126.25917249155
713,100422.5444844572
2561,130045.5038050673
2360,124590.3533379929
1333,131723.96869538072
1407,208924.749319192
2892,272997.4148199274
574,228858.98103311434
1227,186172.82602559493
2591,222062.51792449836
1476,213748.34955594924
1125,273912.89791052043
1446,143871.75343029265
408,104137.22278480268
1101,307744.37876517687
2251,207068.77153569963
373,184389.02789096287
2554,122569.67215935524
2382,295924.3708483989
1985,81293.55187164908
519,212659.0331424584
1093,192732.42657992063
864,251762.33432784685
2889,143297.37950780016
2308,195305.12229169032
986,142667.8393083027
1302,137843.4287721001
585,150381.52059788353
2708,135014.04159608533
147,129133.13651142686
1441,218027.57385929878
383,178818.19891426625
285,156005.87784373062
181,111834.69449202614
358,187488.20611510385
780,200725.483963182
258,190845.52880768228
1865,206907.2212376889
692,117341.80867416643
2902,295007.54594692175
508,252930.31755431904
2638,131766.75716284098
36,153335.79066179766
611,171018.24534405163
2281,121011.43075231762
1678,136629.350302459
1696,394665.5829385481
1557,75492.3184184503
2180,140151.74931696916
1726,268680.88949169446
951,135369.94518863098
267,235123.3058911173
2706,135479.03168746943
2221,223239.1315308869
1357,153655.47550752785
2901,289524.43694914517
347,182117.26746094305
2164,192251.01014375503
1586,290333.13734743936
360,173107.32558233768
1769,252964.19218816812
2617,159209.3784032438
1879,164119.41995184717
991,201500.02312122
1535,140690.41345695767
1191,157891.9372374118
1579,221799.98967790548
1882,127796.39446318356
1510,122398.8005178828
2196,164112.7508909175
1845,197017.45722723112
2336,387962.3966208302
942,98111.57986927494
861,122268.73120280087
2555,103081.03747683829
1392,151641.0495554031
2099,261501.53790096642
1543,125381.81620068532
948,252878.7223174933
1239,161290.68385643556
22,183944.1499010452
2796,234664.8949372458
2747,182984.49671697925
92,314158.0393668162
210,187786.53990797698
1858,201425.70298078953
2228,146157.9538810959
447,263095.89059871156
827,238470.5954368775
1649,224210.0296161318
682,130057.55412983362
2698,113864.66143683922
494,167818.38567856274
214,113205.5198135516
2441,231393.80398044857
2679,116359.43781667596
1336,123742.7130319195
465,204393.0846497038
1524,159813.5393289413
2543,118302.7121008501
631,138530.65426510508
2452,322416.2819532233
228,160372.06429090223
126,156401.09718237616
1092,256983.546600362
1122,210460.28514591695
932,218550.27663047155
1980,89172.60062521257
2171,105061.75671869017
551,151617.99547552608
2768,179333.52501850514
2056,113492.93676270329
1159,353245.34449993656
2645,137309.46467957261
1174,188858.5339143426
2266,229097.92078805948
2462,321150.42653638695
1219,137706.55283238576
2922,180317.1120761508
118,141265.70466803957
474,196860.84188663677
2576,151587.5984047074
872,258420.9826977118
1077,268742.4160164396
1536,162139.35131025378
1150,125607.22438852275
2341,325696.3917597323
1931,150235.4586681778
2785,123224.72611932215
2538,119203.27755232327
597,200898.61118146227
464,239243.44163687222
233,221153.31383285538
2169,119997.28837881173
2123,163540.14786068225
1867,164395.3161648247
137,235253.94308367284
515,211456.08615908714
933,118567.68715143892
2784,159658.7744219759
972,172249.62008913938
599,163117.5020579289
2614,129830.93457881128
2582,138044.53341786296
1409,165079.3124228683
175,108780.98328195297
352,254967.24543148043
976,97890.0993617559
2134,206655.51357759244
984,99795.19750916136
2396,333506.332076591
1673,143661.168717722
404,118838.41002519726
607,173634.23694871663
814,171643.99678175955
868,204822.14268537099
2271,224984.36540419402
1633,290819.94540394086
337,189413.7926510224
2765,182268.25236420942
1746,227807.12047438382
368,354651.932295034
2806,205099.22326012803
1662,175539.68357892
1234,222544.49683246497
1373,132400.57413769592
1672,107852.469951564
1939,119920.30756977695
