Id,SalePrice
2658,128238.97245358591
2718,187879.93643665008
2414,200858.87692506972
1989,125337.01146370333
625,178943.07764498633
333,92928.51843576612
1327,104221.3288871032
858,148596.5162341507
95,204440.7950470124
1568,156980.72497593655
2482,175116.47960212623
1364,122825.13488067509
2584,156999.7655513026
818,250587.4814476539
2673,164572.518608952
2089,118144.79869904299
1297,153901.53191134956
790,109245.92444441508
2616,185048.32457465853
720,196362.01716565245
222,141277.15087594252
557,122012.4240611771
1148,204003.41139314978
2766,156513.4386582819
534,191279.79949807783
1452,110595.30129697511
630,149788.44326814852
2648,142652.7185723317
125,150153.79821527845
1904,45800.88900978892
1670,110426.0965437846
756,106055.79603309964
717,245301.72522633523
1032,158337.06571973022
852,222722.749637028
1731,179554.4116182578
2639,113224.8246294368
2071,73193.42951375987
1267,137233.84003156095
1851,200997.71243386468
567,175552.10997911118
2439,216960.3420968166
1898,158564.56376819318
647,157608.21841668605
2256,238260.2289450691
979,106308.75977069624
1444,222745.0559994752
2485,108373.90063816101
157,118572.13172831462
88,119031.85962520404
2003,102910.32489593327
186,207114.18226425129
1425,252576.2733110173
2695,129439.13863396208
738,125375.0189870965
395,150278.61834383965
1353,158635.3349657957
1878,147575.67773640447
390,163254.0116011073
1456,231302.36932732607
1103,321107.70386494335
1387,122886.26552362368
2070,148695.33215081904
1199,172325.2196909796
2479,181617.33462425577
501,326063.9190532629
2362,85422.66176321395
1718,249178.35732790036
2188,75089.5129112919
1483,172374.16546695822
2557,92262.74887949119
437,332110.6134207087
2224,205820.2992186308
1628,195987.93019833096
397,130429.28577011847
587,200385.12539805152
2182,446066.6342047892
971,150161.88468785142
2611,142291.9097393707
1887,85186.08349132419
2399,354919.8332636169
2148,219209.38708495186
304,124241.46637095917
1997,138523.08739434497
2817,124203.06440354971
1431,192707.4358219603
427,366644.0998798786
263,117349.00821268163
598,182780.2882699806
2895,253844.84140545456
687,155989.64705713594
1822,129112.72266836076
2191,102068.84562671075
179,117211.9319169091
1009,275705.2674363985
2010,120287.51477517764
1991,143705.96015593613
1411,150971.9806517306
1721,280240.84461784037
1144,191190.36676565322
593,211908.741330087
575,292127.2549829394
1249,193896.82090614503
1604,115804.41738138009
1064,400722.63163941354
1923,147919.7988907479
1988,97893.41409117791
2325,179242.82792315105
114,193157.31350829778
2700,183690.02539720203
217,126880.08340553765
343,182892.90456625223
386,234089.83297393768
2005,106365.02169410902
2908,126465.48317450854
1814,207639.85044451608
2446,421600.7441821038
208,164685.53252863558
1679,112254.53623461738
822,301686.17899397906
6,183525.19308128793
1781,344082.0981229326
2397,323788.4839973317
2340,328634.112273738
1618,157306.25158007178
2843,157141.5376671875
1061,354270.32277449546
2786,109891.37156939974
1935,129041.91500486055
1341,130778.91284562318
521,260770.39275277368
2136,137249.22130790178
996,177155.66104227604
227,141738.80480408107
135,165581.07317386483
1167,165039.61447988867
294,238618.73377313858
1776,202541.79588222047
540,183954.29635157483
1717,249178.35732790036
2303,118824.47527631285
116,184254.43634161766
127,131105.6476186766
1371,127164.35810113745
1014,166682.22988322133
1507,76780.47365796192
702,149997.7004976674
750,147924.13970729895
261,148492.92494937396
1559,58246.01423036413
577,230706.0291666089
2812,205638.85934130484
2080,147358.84198226125
1368,111369.25847665078
2376,113070.28515536147
659,117137.4462464808
1235,120398.20579862996
332,80170.45201209188
1917,138017.86283726606
2094,240451.47161902298
1460,269111.0143390913
1471,199834.81582290935
1509,110388.43281685807
1922,121378.34739361684
433,405300.1840163889
460,321551.8522404896
1116,243397.7617564096
1137,162450.98823371078
53,187980.954902635
2354,243367.68746729943
1475,203189.26864035707
1761,434749.8931327341
842,134121.5523224428
2739,156189.72887022962
2509,179750.33381860904
1007,216467.70075412234
2610,182816.2441769009
1952,95800.40338230651
2719,182327.1420478539
2921,92516.09340719819
1966,128318.45033344187
292,130366.50869739165
1204,199606.0627120966
1829,247479.04174709535
2419,192667.35148680714
391,171523.48520976806
798,114625.04069413345
481,202927.15187788452
193,206630.49412877456
555,117820.43129411741
899,55778.15935209843
2357,182101.4676634675
328,114063.63650042083
1356,109118.2309020949
1154,112164.96235748485
1730,193064.29521262343
2249,148180.19064514438
1119,256188.6619581386
2856,133510.84085299924
1394,137867.1183142797
2587,136356.85332183994
61,327956.5291622017
2661,176133.93746425933
2711,121611.98123313501
1147,190230.42339259858
757,139400.16342550918
2623,85647.55135049022
2378,152370.3050733211
1413,140540.6888287725
1722,267833.427993747
1112,224101.67638442718
1623,179491.48568801847
1201,204845.35109380717
1513,117183.70969241686
957,232338.85350885574
1171,254523.9127655978
1145,199092.36718524995
2726,222835.88005843386
703,144666.32742191132
760,90273.78356860095
1964,133442.1285794263
2512,194986.72647123382
159,131015.86830941506
1281,179620.5249648603
468,193946.15155212735
290,129150.69327868217
665,114840.00089595762
1463,256984.59234236533
1792,219370.3851569229
923,148820.72415490937
500,318925.1905499139
1408,126151.76276293007
331,71821.13245288767
170,149906.48972142965
2192,89023.22505814872
2571,280136.23256483115
2314,165274.15279428023
2647,88859.90465996829
422,390213.9713962906
2457,303024.7789331879
1838,215831.02566600585
2805,241852.0078455952
1645,157092.03961223742
1711,324253.93486527057
2825,242793.50945843902
322,320756.77102524583
2103,258737.35394401834
342,116428.19282441022
600,105623.27655248625
488,184473.14671835213
1725,342014.63224697777
2246,269539.32040238014
2847,160530.9207132131
806,230640.31731154385
530,233716.61892513145
963,202099.39192163077
2678,101411.62271770414
171,84489.1013043817
2401,394629.5477626821
805,214667.96865843044
2259,266882.2609254718
1748,196294.12837372112
1361,129004.00242515313
1677,112480.60715329398
1406,144886.69126195516
2322,229412.44454175996
688,170729.32405279548
143,130569.50178648627
804,209109.33082014023
1214,159486.1669778232
2828,145594.58989629394
1999,185755.46659819328
2467,200856.70442462302
2665,159613.71586053248
1538,331287.216073776
398,109022.10121068706
2822,124193.76242825395
2157,165743.75852419023
1856,190770.41219676766
1269,95917.6648427205
2570,117535.4032129875
2320,240692.55533222418
1517,125239.63713725223
2304,114704.2126695208
1312,100131.71046858981
2012,142987.63780479654
506,259240.06489908346
2865,211700.74600564808
2367,104312.45817328226
554,102614.40932752634
238,121158.3064669568
1954,107327.88273675997
2488,140661.450533456
2291,93753.36849290201
1969,89191.40374306877
2725,158185.72978036437
1482,172374.16546695822
2763,216070.19723416123
503,279764.01621543465
1584,248906.2470069681
1531,181000.81035277102
2210,201071.32403632696
459,344039.2800455019
556,127765.0776320112
1347,145772.71010949623
1290,75711.45635829972
1388,100693.02197105455
1571,190940.9907516346
2754,212793.20365834367
765,121340.29894389417
2494,115931.56397940958
2870,217396.7206677243
7,276399.70340565464
1114,237366.83489735753
2418,264743.7905001965
291,125532.53987441631
18,366038.96132416895
39,351600.2417388365
1001,306582.4132176059
2442,240426.6450737552
616,142004.0781989942
2680,57746.91090669623
1414,114461.58439643898
289,156974.47272584436
40,282923.9077406873
860,123325.6571656747
409,127484.07246519178
673,148309.54770791653
2427,187858.71490701553
2036,186561.0982461969
2564,148413.93981685015
642,185020.08314111468
1008,182432.9057681312
1908,163175.3167195867
2519,183207.1887527727
1369,97565.33569378023
2855,178597.57356620507
712,92658.54488975064
1943,107573.16295518326
1958,140330.91326242193
107,169929.75968704082
2295,189762.6183658967
704,92354.93191557458
676,142597.64599884558
259,182602.82588553635
93,300124.84843307687
106,230353.2534554745
2315,178572.057995707
1050,110696.6832347161
1095,202737.1102758225
2709,144100.09351920674
758,148478.04863317948
1496,147786.7642128747
2370,112165.11452025759
2458,254481.10083583597
2733,131406.08928687085
161,281330.51370583946
726,156354.9269195318
845,208945.16393832467
947,246702.11919302845
2232,103574.37865455286
